types,name,address,city,state,phone,twitter_name,facebook_page_id
Restaurants,Cafe Remy,7110 3rd Ave,Brooklyn,NY,(718) 745-0748,"",""
Restaurants,Chelton's Bar & Grill,128 W 29th St,Manhattan,NY,(212) 564-0994,"",""
Restaurants,TGI Friday's,677 Lexington Ave,New York,NY,(212) 339-8858,TGIFridays,TGIFridays
Restaurants,DUO Restaurant & Lounge,72 Madison Ave,New York,NY,(212) 686-7272,"",""
Restaurants,Vee's Restaurant,967 Nostrand Ave,Brooklyn,NY,(718) 363-3826,"",""
Restaurants,Public House,140 E 41st St,New York,NY,(212) 682-3710,"",""
Restaurants,Highland Park,206 E 34th St,New York,NY,(212) 545-9912,highlandparknyc,highlandparknyc
Restaurants,Cafe Matisse,167 Park Ave,Rutherford,NJ,(201) 935-2995,cafematisse167,232124196937
Restaurants,The Gallery,108 Jay St,Brooklyn,NY,(718) 797-1695,"",thegallerycafe
Restaurants,Manhattan Bistro,129 Spring St,New York,NY,(212) 966-3459,"",""
Restaurants,Culinariane,33 Walnut St,Montclair,NJ,(973) 744-0533,Culinariane,""
Restaurants,Fox Sports Bar,LaGuardia Airport,New York,NY,,"",""
Restaurants,TGI Friday's,47 E 42nd St,New York,NY,(212) 681-8458,TGIFridays,TGIFridays
Restaurants,Upstairs Restaurant,608 Valley Rd,Upper Montclair,NJ,(973) 744-4144,"",UpstairsNJ
Restaurants,ArtKitchen,61 Halsey St,Newark,NJ,(973) 732-1278,"",""
Restaurants,Thirty Acres,500 Jersey Ave,Jersey City,NJ,(201) 435-3100,thirtyacres,""
Restaurants,The Dining Room,Anthony David's,Hoboken,NJ,(201) 222-8399,"",""
Restaurants,The Orange Squirrel Restaurant & Bar,412 Bloomfield Ave,Bloomfield,NJ,(973) 337-6421,orangesquirrel,312574872113189
Restaurants,Park and Orchard Restaurant,240 Hackensack St,East Rutherford,NJ,(201) 939-9292,"",""
Restaurants,The Turtle Club,936 Park Avenue,Hoboken,NJ,(201) 710-5960,"",""
Restaurants,Skinner's Loft,146 Newark Ave,Jersey City,NJ,(201) 915-0600,"",""
Restaurants,Elysian Cafe,1001 Washington St,Hoboken,NJ,(201) 798-5898,"",""
Restaurants,Maritime Parc,Liberty State Park,Jersey City,NJ,(201) 413-0050,"",362068756779
Restaurants,Vu,2 Exchange Pl,Jersey City,NJ,(201) 469-4650,HyattConcierge,Hyatt
Restaurants,Pointe,2 Chapel Ave,Jersey City,NJ,(201) 985-9854,"",""
Restaurants,Light Horse Tavern,199 Washington St,Jersey City,NJ,(201) 946-2028,"",""
Restaurants,Amelia's Bistro,187 Warren St,Jersey City,NJ,(201) 332-2200,"",""
Restaurants,Jamie's,915 Bloomfield Ave,Clifton,NJ,(973) 779-8596,"",""
Restaurants,Light Rail Cafe,237 Randolph Ave,Jersey City,NJ,(201) 434-9900,"",""
Restaurants,Waterside Restaurant & Catering,7800 River Rd,North Bergen,NJ,(201) 861-7767,watersidenj,watersiderestaurantandcatering
Restaurants,Craft,43 E 19th St,New York,NY,(212) 780-0880,Craft_NewYork,craftnyc
Restaurants,Kiwiana,847 Union St,Brooklyn,NY,(718) 230-3682,"",""
Restaurants,Sweet Afton,30-09 34th St,Astoria,NY,(718) 777-2570,"",""
Restaurants,Dominie's Hoek,4817 Vernon Blvd,Long Island City,NY,(718) 706-6531,"",""
Restaurants,Buckley's,2926 Ave S,Brooklyn,NY,(718) 998-4222,"",""
Restaurants,The Grocery,288 Smith St,Brooklyn,NY,(718) 596-3335,"",""
Restaurants,Chadwick's,8822 3rd Ave,Brooklyn,NY,(718) 833-9855,"",""
Restaurants,Dark Horse,17 Murray St,New York,NY,(212) 608-3900,"",""
Restaurants,Hibernia,401 W 50th St,New York,NY,(212) 969-9703,Hiberniabar,hiberniabar
Restaurants,The Cellar at Beecher's Handmade Cheese,900 Broadway,Manhattan,NY,(212) 466-3340,BeechersNY,beecherscheese
Restaurants,Central Park Boathouse,E 72nd St & 5th Ave,New York,NY,(212) 517-2233,"",""
Restaurants,The Kettle Bar & Restaurant,5024 Skillman Ave,Woodside,NY,(718) 335-7596,"",""
Restaurants,Chicken Masters,1201 Avenue Z,Brooklyn,NY,(718) 648-3966,"",""
Restaurants,Cody's American Bar & Grill,154 Court St,Brooklyn,NY,(718) 852-6115,"",""
Restaurants,National Arts Club Dining Room,15 Gramercy Park S,New York,NY,(212) 477-2389,"",""
Restaurants,Vida,381 Van Duzer St,Staten Island,NY,(718) 720-1501,"",""
Restaurants,DuMont,432 Union Ave,Brooklyn,NY,(718) 486-7717,"",""
Restaurants,New Leaf,Fort Tryon Park,New York,NY,(212) 568-5323,"",""
Restaurants,Harvard Club of New York City,27 W 44th St,New York,NY,(212) 827-1200,"",""
Restaurants,Blue Planet Grill,120 Greenwich St,New York,NY,(212) 571-1700,"",blueplanetgrill
Restaurants,Joe Allen,326 W 46th St,New York,NY,(212) 581-6464,"",""
Restaurants,Pier I Cafe,W 70th St & Riverside Blvd,New York,NY,(212) 362-4450,"",""
Restaurants,Wogies,39 Greenwich Ave,New York,NY,(212) 229-2171,"",""
Restaurants,Dirty Bird To Go,204 W 14th St,New York,NY,(212) 620-4836,DirtyBirdToGo,""
Restaurants,Pier 66 Maritime,Hudson River Park,New York,NY,(212) 362-4453,"",""
Restaurants,Junior's,386 Flatbush Ave,Brooklyn,NY,(718) 852-5257,"",""
Restaurants,Foley's NY,18 W 33rd St,New York,NY,(212) 290-0080,FoleysNY,FoleysNYPub
Restaurants,Bonnie's Grill,278 5th Ave,Brooklyn,NY,(718) 369-9527,"",""
Restaurants,Walkers Restaurant,16 N Moore St,New York,NY,(212) 941-0142,"",""
Restaurants,Northeast Kingdom,18 Wyckoff Ave,Brooklyn,NY,(718) 386-3864,ChefKevinA,""
Restaurants,Bluebell Cafe,293 3rd Ave,New York,NY,(646) 649-2389,"",""
Restaurants,Hillstone,153 E 53rd St,New York,NY,(212) 888-3828,"",""
Restaurants,Dillingers Pub & Grill,46-19 30th Ave,Astoria,NY,(718) 956-5601,"",""
Restaurants,Sullivan Bistro,169 Sullivan St,New York,NY,(212) 228-6091,"",""
Restaurants,O'Neill's Irish Bar,729 3rd Ave,New York,NY,(212) 661-3530,"",oneills3aveny
Restaurants,Bistro Nora,1586 Second Ave,New York,NY,(212) 288-2600,"",""
Restaurants,Maxwell's Bar and Restaurant,59 Reade St,Manhattan,NY,(917) 261-6917,"",""
Restaurants,Five Guys,73-25 Woodhaven Blvd,Rego Park,NY,(718) 943-3483,"",""
Restaurants,Blue Roost Petite Cafe,539 Flatbush Ave,Brooklyn,NY,(646) 397-6678,"",""
Restaurants,Maxie's Grill,233 Park Ave S,New York,NY,(212) 979-7800,"",""
Restaurants,Corner Social,321 Lenox Ave,New York,NY,(212) 510-8552,cornersocialny,TheCornerSocial
Restaurants,Pete's Waterfront Ale House,155 Atlantic Ave,Brooklyn,NY,(718) 522-3794,"",215419995194268
Restaurants,David Copperfield's,1394 York Ave,New York,NY,(212) 734-6152,"",""
Restaurants,Bay Ridge Eatery,9128 5th Ave,Brooklyn,NY,(718) 680-9520,"",""
Restaurants,3rd & 7,3622 Quentin Rd,Brooklyn,NY,(718) 336-6300,"",""
Restaurants,Gizzi's,16 W 8th St,New York,NY,(212) 353-0099,gizzisnyc,gizzisnyc
Restaurants,Chirping Chicken,355 Amsterdam Ave,New York,NY,(212) 787-6631,"",""
Restaurants,River,500 W 43rd St,New York,NY,(212) 594-6399,"",""
Restaurants,Maggie Brown,455 Myrtle Ave,Brooklyn,NY,(718) 643-7001,"",""
Restaurants,The Manhattan Chili Co.,109 E 42nd St,New York,NY,(212) 682-6644,"",""
Restaurants,Academy Restaurant,69 Lafayette Ave,Brooklyn,NY,(718) 237-9326,"",""
Restaurants,Murphy's Law,417 E 70th Street,New York,NY,(212) 628-3724,"",""
Restaurants,Grand Canyon Rest,179 7th Ave,Brooklyn,NY,(718) 499-3660,"",""
Restaurants,Art Bar,52 8th Ave,New York,NY,(212) 727-0244,"",""
Restaurants,Patroon,160 E 46th St,New York,NY,(212) 883-7373,"",""
Restaurants,Captain Cafe,34 E 32nd St,New York,NY,(212) 779-0003,"",""
Restaurants,Mugs Ale House,125 Bedford Ave,Brooklyn,NY,(718) 486-8232,"",""
Restaurants,Hop Devil Grill,129 St Marks Pl,New York,NY,(212) 533-4468,"",""
Restaurants,Park Avenue Tavern,99 Park Ave,New York,NY,(212) 867-4484,"",169957996365933
Restaurants,McGarry's Bar and Restaurant,417 Ninth Ave,New York,NY,(212) 810-2115,"",""
Restaurants,Jameson's Bar Restrnt,975 2nd Ave,New York,NY,(212) 980-4465,"",""
Restaurants,Connolly's Corner,7115 Grand Avenue,Maspeth,NY,(718) 565-7383,"",""
Restaurants,Manchester Pub,920 2nd Ave,New York,NY,(212) 935-8901,manchesterpub,pubmanchester
Restaurants,Jamie-Lynn's Kitchen,1504 86th St,New York,NY,(718) 232-3327,"",""
Restaurants,Rogue,757 Ave Of The Americas,New York,NY,(212) 242-6434,"",""
Restaurants,Jake's Dilemma,430 Amsterdam Ave,New York,NY,(212) 580-0556,JakesDilemma,32375217498
Restaurants,Woodrow's,43 Murray St,New York,NY,(212) 676-0300,WOODROWSNYC,WoodrowsNYC
Restaurants,Dive Bar,732 Amsterdam Ave,New York,NY,(212) 749-4358,"",""
Restaurants,The Perfect Pint,123 W 45th St,New York,NY,(212) 354-1099,PerfectPintNYC,341752599173998
Restaurants,Hard Rock Cafe,Yankee Stadium,Bronx,NY,(646) 977-8888,"",""
Restaurants,107 West Restaurant,811 W 187th St,New York,NY,(212) 923-3311,"",""
Restaurants,O'Casey's,22 E 41st St,New York,NY,(212) 685-6807,user?screen_name=OCaseynewyork,139757709461701
Restaurants,Peculier Pub,145 Bleecker St,New York,NY,(212) 353-1327,"",""
Restaurants,Two Door Tavern,116 N 5th St,Brooklyn,NY,(718) 599-0222,TwoDoorTavern,twodoortavern
Restaurants,Chicken Kitchen,1177 2nd Ave,New York,NY,(212) 980-5252,"",""
Restaurants,Euro Grill,124-32 Queens Blvd,Kew Gardens,NY,(718) 263-9600,"",""
Restaurants,Charles Hanson's 169 Soul Jazz Oyster Bar,169 E Broadway,New York,NY,(646) 833-7199,share,""
Restaurants,John Street Bar & Grill,17 John St,New York,NY,(212) 349-4659,"",""
Restaurants,Broadway Station,30-09 Broadway,Astoria,NY,(718) 545-5869,"",""
Restaurants,The Sidecar,205 E 55th St,New York,NY,(212) 317-2044,"",""
Restaurants,Lindenwood Diner & Restaurant,2870 Linden Blvd,Brooklyn,NY,(718) 235-6343,"",""
Restaurants,Alchemy,56 5th Ave,Brooklyn,NY,(718) 636-4385,AlchemyPub,120747014603082
Restaurants,Cafe Trend,596 3rd Ave,New York,NY,(212) 286-0388,"",""
Restaurants,Hudson Yards Cafe,450 10th Ave,New York,NY,(212) 239-4606,"",""
Restaurants,Mama Eatery,46 Mulberry St,New York,NY,(212) 608-7440,"",""
Restaurants,12th Street Bar & Grill,1123 8th Ave,Brooklyn,NY,(718) 965-9526,"",""
Restaurants,Hurley's,232 W 48th St,New York,NY,(212) 765-8981,"",""
Restaurants,The Standard Grill,848 Washington St,New York,NY,(212) 645-4100,"",""
Restaurants,Silver Spoon Food Court,5821 Junction Blvd,Elmhurst,NY,(718) 393-3000,"",""
Restaurants,Dean Street,755 Dean St,Brooklyn,NY,(718) 783-3326,deanstreetbk,163065380378627
Restaurants,Suspenders Bar & Restaurant,111 Broadway,New York,NY,(212) 732-5005,suspenders_nyc,SuspendersNYC
Restaurants,G-50 Bar & Grill,208 E 50th St,New York,NY,(212) 888-1788,"",""
Restaurants,Malachy's Donegal Inn,103 W 72nd St,New York,NY,(212) 874-4268,"",""
Restaurants,Monkey Bar,60 E 54th St,New York,NY,(212) 308-2950,"",""
Restaurants,Connie's Cafe And Restaurant,424 Church Ave,Brooklyn,NY,(718) 633-3557,"",""
Restaurants,Paddy Doherty's Alehouse,3363 E Tremont Ave,Bronx,NY,(718) 239-0154,"",""
Restaurants,Cody's Bar & Grill,282 Hudson St,New York,NY,(212) 924-5853,"",""
Restaurants,Two Steps Down,240 Dekalb Ave,Brooklyn,NY,(718) 399-2020,"",""
Restaurants,Pianos,158 Ludlow St,New York,NY,(212) 505-3733,"",43108655697
Restaurants,Maggie's Dream Cafe,7301 Yellowstone Blvd,Forest Hills,NY,(718) 261-2560,"",""
Restaurants,Sangria's Bar Grill and Lounge,36-05 30th Ave,Astoria,NY,(718) 355-9400,"",""
Restaurants,The West 79th Street Boat Basin Café,W 79th St at Riverside Dr,New York,NY,(212) 496-5542,"",106276149417106
Restaurants,East Village Tavern,158 Ave C,New York,NY,(212) 253-8400,evillagetav,EastVillageTavern
Restaurants,Abbey Pub,237 W 105th St,New York,NY,(212) 222-8713,"",""
Restaurants,Whym,889 9th Ave,New York,NY,(212) 315-0088,whymnyc,63385211057
Restaurants,TGI Fridays,3181 Harkness Ave,Brooklyn,NY,(718) 934-5700,TGIFridays,TGIFridays
Restaurants,Checkers,344 Baychester Ave,Bronx,NY,(718) 320-4764,"",""
Restaurants,Mama's Food Shop,310 S 4th St,Brooklyn,NY,(718) 486-9606,mamasfoodshop,36023886899
Restaurants,Elm Park Inn,238 Morningstar Rd,Staten Island,NY,(718) 720-1983,"",""
Restaurants,Jeffrey's,426A Marcus Garvey Blvd,Brooklyn,NY,(347) 405-7022,share?url=http%3a%2f%2fwww.jeffreysny.com%2fdefault.html%2f&via=jeffreysny&lang=en&count=none&ts=03%2f30%2f2012+16%3a21%3a44&text= Vistaprintwebsites,""
Restaurants,The Parlour,250 W 86th St,New York,NY,(212) 580-8923,"",""
Restaurants,Mini Star Restaurant,3002 Steinway St,Astoria,NY,(718) 728-9572,"",""
Restaurants,Backyard Chicken,241 Pearl St,New York,NY,(212) 406-6600,"",""
Restaurants,Pee Dee Steak House,50 W 125th St,New York,NY,(212) 996-3300,"",""
Restaurants,Broome Street Bar,363 W Broadway,New York,NY,(212) 925-2086,"",""
Restaurants,United Nations Delegates' Dining Room,United Nations - Secretariat Building,New York,NY,(212) 963-7625,"",""
Restaurants,Schnipper's Quality Kitchen,620 8th Ave,New York,NY,(212) 921-2400,schnippers,61486638647
Restaurants,Pete's Tavern,129 E 18th St,New York,NY,(212) 473-7676,"",""
Restaurants,Take Away & Cafe,7006 3rd Ave,Brooklyn,NY,(718) 680-0777,"",""
Restaurants,P.D. O'Hurley at West End,250 W 72nd St,New York,NY,(212) 712-9822,"",""
Restaurants,Seventh Avenue Papaya,225 7th Ave,New York,NY,(212) 352-9060,"",""
Restaurants,The City Tavern,22 E 13th St,New York,NY,(212) 807-1313,"",""
Restaurants,Jackson Hole,232 E 64th St,New York,NY,(212) 371-7187,"",""
Restaurants,Phebe's,359 Bowery St,New York,NY,(212) 358-1902,"",""
Restaurants,Vinzee's Magic Fountain,412 Court St,Brooklyn,NY,(718) 855-1401,Vinzees,""
Restaurants,Step In Restaurant,1309 Metropolitan Avenue,Bronx,NY,(718) 822-0562,"",""
Restaurants,Flatbush Farm,76 St. Marks Ave,Brooklyn,NY,(718) 622-3276,"",""
Restaurants,Teddy's Bar & Grill,96 Berry St,Brooklyn,NY,(718) 384-9787,"",""
Restaurants,Istana Restaurant & Bar,New York Palace,New York,NY,(212) 303-6032,"",""
Restaurants,Taste Restaurant & Wine Bar,1413 3rd Avenue,New York City,NY,(212) 717-9798,"",""
Restaurants,Canlon's Restaurant,1825 N Railroad Ave,Staten Island,NY,(718) 667-3013,"",""
Restaurants,Pepper Jack Grill,316 Manor Rd,Staten Island,NY,(718) 816-6464,"",""
Restaurants,Vintage,753 9th Ave,New York,NY,(212) 581-4655,"",""
Restaurants,Hudson Eatery,601 W 57th St,New York,NY,(212) 265-2300,WWW.twitter.com,""
Restaurants,200 Fifth,200 5th Ave,Brooklyn,NY,(718) 638-2925,"",""
Restaurants,Brooklyn Exposure,1401 Bedford Ave,Brooklyn,NY,(718) 783-8220,"",""
Restaurants,Cargo Cafe,120 Bay St,Staten Island,NY,(718) 876-0539,"",""
Restaurants,Watty and Meg,248 Court St,Brooklyn,NY,(718) 643-0007,wattyandmeg,176878101326
Restaurants,Atlantic Diner,11116  Atlantic Ave,South Richmond Hill,NY,(718) 849-6673,"",""
Restaurants,Andy's Restaurant,2262 3rd Ave,New York,NY,(212) 860-2614,"",""
Restaurants,Hudson Station Bar & Grill,440 9th Ave,New York,NY,(212) 244-4406,"",""
Restaurants,Dig Inn Seasonal Market,17 E 17th St,New York,NY,(212) 253-7676,diginn,diginnmarket
Restaurants,107 West Restaurant,2787 Broadway,New York,NY,(212) 864-1555,"",""
Restaurants,Reservoir Bar,70 University Pl,New York,NY,(212) 475-0770,"",""
Restaurants,Fetch Bar & Grill,1649 3rd Ave,New York,NY,(212) 289-2700,"",""
Restaurants,Melanie's Roti & Grill Restaurant,1248 Castle Hill Ave,Bronx,NY,(718) 409-1088,"",""
Restaurants,Kaoru M C,310 E 46th St,New York,NY,(212) 867-0874,"",""
Restaurants,Point Pleasant Deli,River Road,New York,NY,,"",""
Restaurants,Crown Fried Chicken & Pizza,801 Flushing Ave,Brooklyn,NY,(718) 302-5141,"",""
Restaurants,Satyr Grill,1109 Cypress Ave,Ridgewood,NY,(718) 456-4745,"",""
Restaurants,Smitty's Bar and Grill,1437 1st Ave,New York,NY,(212) 734-3791,"",""
Restaurants,Clinton Park Cafe,274 Hall St,Brooklyn,NY,(718) 622-0185,"",""
Restaurants,Dunhill Cafe & Caterers,109 W 45th St,New York,NY,(212) 944-8484,"",""
Restaurants,Warren 77,77 Warren St,New York,NY,(212) 227-8994,warren77nyc,""
Restaurants,Cactus Gourmet,3850 Nostrand Ave,Brooklyn,NY,(718) 769-3888,"",""
Restaurants,Sally's Jamaican Restaurant,1444 Fulton St,Brooklyn,NY,(718) 221-4330,"",""
Restaurants,Three Fat Men Restaurant,63 W End Ave,Brooklyn,NY,(718) 743-0333,"",""
Restaurants,Luke's Bar and Grill,1394 3rd Ave,New York,NY,(212) 249-7070,"",""
Restaurants,Mulligan's Pub,267 Madison Ave,New York,NY,(212) 286-0207,"",""
Restaurants,Mr Biggs Bar & Grill,596 10th Ave,New York,NY,(212) 246-2030,"",""
Restaurants,ST JAMES Bar and Restaurant,104-08 Metropolitan Ave,Forest Hills,NY,(718) 544-1634,"",""
Restaurants,M & R Bar-Dining Room - CLOSED,354 Bowery,New York,NY,(212) 260-1890,"",""
Restaurants,Company,242 E 10th St,New York,NY,(212) 420-7101,"",""
Restaurants,Kabu Bar & Lounge,85-09 Northern Blvd,Jackson Heights,NY,(718) 533-9120,"",""
Restaurants,Play by Play Restaurant,4 Penn Plaza Fl 4,New York,NY,(212) 465-5888,"",""
Restaurants,D's Choice Restaurant,262 E 96th St,Brooklyn,NY,(718) 484-7910,"",""
Restaurants,Bay House,500 Bayside Dr,Far Rockaway,NY,(718) 318-9660,"",""
Restaurants,Harry's,Water Taxi Beach,New York,NY,(877) 974-6998,"",""
Restaurants,Backstage Eatery,579 5th Ave,Manhattan,NY,(212) 758-7722,"",""
Restaurants,TGI Fridays,1778 East Gun Hill Rd,Bronx,NY,(718) 671-7920,TGIFridays,TGIFridays
Restaurants,Pascal's Eatery,2 W 129th St,New York,NY,(212) 860-7777,"",""
Restaurants,Rainy Day Cafe,61 N Henry St,Brooklyn,NY,(718) 609-0414,"",""
Restaurants,New York Grill,6516 Myrtle Ave,Glendale,NY,(718) 381-0100,"",""
Restaurants,Fort Hamilton Community Club,Fort Hamilton Army Base,Bay Ridge,NY,(718) 630-4361,"",""
Restaurants,Taco King Grill,2704 Queens Plz S,Long Island City,NY,(718) 392-6807,"",""
Restaurants,Pig 'N' Whistle,58 W 48th St,New York,NY,(212) 819-0095,pigpubnyc,108831479237157
Restaurants,Ranch 1,110 Pearl St,Manhattan,NY,(212) 232-0003,"",""
Restaurants,"Lorenzo's Restaurant, Bar & Cabaret",1100 South Ave,Staten Island,NY,(718) 477-2400,"",LorenzosDining
Restaurants,Daisy's Restaurant,3941 Queens Blvd,Sunnyside,NY,(718) 786-7013,"",""
Restaurants,Perkins Family Restaurant & Bakery,1409 Hylan Blvd,Staten Island,NY,(718) 979-9180,"",""
Restaurants,Sidetracks Restaurant & Bar,45-08 Queens Blvd,Sunnyside,NY,(718) 786-3570,"",""
Restaurants,Cobble Grill,212 Degraw St,Brooklyn,NY,(718) 422-0099,"",""
Restaurants,Killarney's Cottage,63-28 Woodhaven Blvd,Rego Park,NY,(718) 426-8580,"",""
Restaurants,Wheeler's,1707 Sheepshead Bay Rd,Brooklyn,NY,(718) 646-9320,"",""
Restaurants,The Recovery Room Bar and Grill,1446 1st Ave,Manhattan,NY,(212) 772-1734,widgets.js';F.getElementsByTagName('head')[0].appendChild(E)}());,""
Restaurants,Patrick's,221 Dyckman St,New York,NY,(212) 567-9229,"",""
Restaurants,Tisserie 55,Park Central Hotel,New York,NY,(212) 463-0846,"",""
Restaurants,The Half King Bar & Restaurant,505-507 W 23rd St,New York,NY,(212) 462-4300,"",""
Restaurants,Atomic Wings,1140 2nd Ave,New York,NY,(212) 888-5777,atomicwings,68059889887
Restaurants,The Copper Barrel,6 Murray St,New York,NY,(212) 323-7100,"",""
Restaurants,Hudson's Square Food Court,333 Hudson Street,Canal Street,NY,(212) 367-2192,"",""
Restaurants,Cinema Cafe on 60th,45 E 60th St,New York,NY,(212) 750-7500,"",""
Restaurants,Robbins Nest Cafe,25 Waterside Plz,New York,NY,(646) 571-0625,"",""
Restaurants,Parnell's Tavern,350 E 53rd St,New York,NY,(212) 355-9706,"",""
Restaurants,Tasty Chicken,1709 86th St,Brooklyn,NY,(718) 259-1111,"",131224223578958
Restaurants,Williamsburgh Cafe,170 Wythe Ave,Brooklyn,NY,(718) 387-5855,"",""
Restaurants,Cafe-Bar,111 Front St,Brooklyn,NY,(718) 666-3050,"",""
Restaurants,The GreenHouse - Scholastic Cafeteria,557 Broadway,New York,NY,,"",""
Restaurants,Johnny Rockets,Yankee Stadium,Bronx,NY,(718) 293-4300,johnny_rockets,johnnyrocketsus
Restaurants,Lexington Brass,517 Lexington Ave,Manhattan,NY,(212) 392-5976,EMMGroupInc,183092825046419
Restaurants,Hanson Restaurant,13 Hanson Pl,Brooklyn,NY,(718) 638-0967,"",""
Restaurants,Gracie Cafe,1530 York Ave,New York,NY,(212) 517-2667,"",""
Restaurants,Food For Thought,130 W 25th St,New York,NY,(212) 929-4689,"",""
Restaurants,Laila,440 7th Ave,Brooklyn,NY,(718) 788-0268,"",""
Restaurants,Azul,1411 Broadway,New York,NY,(212) 221-6152,"",""
Restaurants,Elizabeth's Neighborhood Table,680 Columbus Ave,Manhattan,NY,(212) 280-6500,"",ElizabethsNYC
Restaurants,Benjamin Restaurant & Bar,603 2nd Ave,New York,NY,(212) 889-0750,"",""
Restaurants,Thunder Jackson's,169 Bleecker St,New York,NY,(212) 677-6700,"",""
Restaurants,The Village Pourhouse,64 3rd Ave,New York,NY,(212) 979-2337,"",""
Restaurants,Seven Bar and Grill,350 7th Ave,New York,NY,(212) 967-1919,sevenbng,17739498615
Restaurants,Lincoln Park Tavern,49 Lincoln Rd,Brooklyn,NY,(718) 282-7097,"",""
Restaurants,The Stumble Inn,1454 2nd Ave,New York,NY,(212) 650-0561,thestumbleinn,thestumbleinn
Restaurants,Table 12,188 Ave A,New York,NY,(212) 254-5660,"",""
Restaurants,Heartland Brewery & Rotisserie,350 5th Ave,New York,NY,(212) 563-3433,"",""
Restaurants,PJ Clarke's on the Hudson,4 World Financial Ctr,New York,NY,(212) 285-1500,pjclarkes,""
Restaurants,Mad River Bar & Grill,1442 3rd Ave,New York,NY,(212) 988-1832,"",MadRiverNYC
Restaurants,Stitch Bar & Lounge,247 W 37th St,New York,NY,(212) 852-4826,stitchnyc,""
Restaurants,Langan's Bar & Restaurant,150 W 47th St,New York,NY,(212) 869-5482,"",""
Restaurants,TGI Friday's,7000 Austin St,Forest Hills,NY,(718) 793-3263,"",""
Restaurants,Peggy O'Neill's,1904 Surf Ave,Brooklyn,NY,(718) 449-3200,"",""
Restaurants,Jet Rock,,Flushing,NY,(718) 651-9494,"",""
Restaurants,J & Z Delicious Deli Rest,10013 Foster Ave,Brooklyn,NY,(718) 257-2900,"",""
Restaurants,Veranda Cafe,915 Victory Blvd,Staten Island,NY,(718) 448-2233,"",""
Restaurants,Carvel Ice Cream Cake,118 Fulton Street,PECK SLIP,NY,(212) 732-7283,"",""
Restaurants,Kuote Restaurant & Bar,330 Myrtle Ave,Brooklyn,NY,(718) 858-3303,"",""
Restaurants,Keith's Grill,Citi Field,Flushing,NY,,"",""
Restaurants,Carosello,16254 Crossbay Blvd,Howard Beach,NY,(718) 322-7600,"",""
Restaurants,Andaz Wall Street,75 Wall St,New York,NY,(212) 590-1234,"",""
Restaurants,Picket Fence,1310 Cortelyou Rd,Brooklyn,NY,(718) 282-6661,"",""
Restaurants,BB King Blues Club,237 W 42nd St,New York,NY,(212) 997-4144,BBKingBluesClub,108746623251
Restaurants,Stone Street Tavern,52 Stone St,New York,NY,(212) 785-5658,stonesttavern,105947707638
Restaurants,Oscar's American Brasserie,Waldorf Astoria,New York,NY,(212) 872-4913,@WaldorfNYC,77525084517
Restaurants,Bull's Head Tavern,295 3rd Ave,New York,NY,(212) 685-2589,"",""
Restaurants,B Bar & Grill,40 E 4th St,New York,NY,(212) 475-2220,"",""
Restaurants,Buffalo Wild Wings Grill & Bar,139 Flatbush Ave,Brooklyn,NY,(718) 943-9453,"",""
Restaurants,Downtown Bar and Grill,160 Court St,Brooklyn,NY,(718) 625-2835,"",""
Restaurants,Brooks 1890 Restaurant,24-28 Jaskson Ave,Long Island City,NY,(718) 937-1890,23153476485775360,""
Restaurants,Au Bon Pain,444 Madison Ave,New York,NY,(212) 759-1762,"",""
Restaurants,Three Guys Restaurant,960 Madison Ave,New York,NY,(212) 628-8108,"",""
Restaurants,The Corner Restaurant,92nd and 3rd,New York,NY,,"",""
Restaurants,P J Brady Tavern,3201 Philip Ave,Bronx,NY,(718) 931-3250,"",""
Restaurants,1050 Restaurant,735 10th Ave,New York,NY,(212) 445-0149,"",""
Restaurants,Applebee's,9525 Queens Blvd,Rego Park,NY,(718) 275-7755,applebees,applebees
Restaurants,Epstein's Bar,82 Stanton St,New York,NY,(212) 477-2232,EPSTEINS_BAR,EspsteinsBar
Restaurants,Harrington's Bar & Grill,370 7th Ave,New York,NY,(212) 736-3636,"",""
Restaurants,Von Westernhagen Rstrnt,7128 Cooper Ave,Ridgewood,NY,(718) 821-8401,"",""
Restaurants,Euro Diner,738 8th Ave,New York,NY,(212) 391-0603,"",""
Restaurants,Palace Fried Chicken,4811 Vernon Blvd,Long Island City,NY,(718) 707-0332,"",""
Restaurants,Highlands Cafe Restaurant,1505 3rd Ave,New York,NY,(212) 249-6505,"",""
Restaurants,Footprints Cafe,1521 Surf Ave,Brooklyn,NY,(718) 265-2530,"",""
Restaurants,Jeune's Gourmet,639 Vanderbilt Ave,Brooklyn,NY,,"",""
Restaurants,Longwood Gourmet,500 Lexington Ave,New York,NY,(212) 980-3644,"",""
Restaurants,The Linc,650 West 42nd Street,New York,NY,,"",""
Restaurants,Water Taxi Beach at South Street Seaport,19 Fulton St,New York,NY,(877) 974-6998,beekmanbeergdn,BeekmanBeerGardenBeachClub
Restaurants,Kevin Barry's Bar & Grill,140 Lawrence St,Brooklyn,NY,(718) 488-8901,kevinbarrys,120153828000521
Restaurants,Mercantile Grill,126 Pearl St,New York,NY,(212) 482-1221,"",""
Restaurants,SoHo Room,203 Spring St,New York,NY,(212) 334-3855,"",""
Restaurants,Macy's Cellar Bar & Grill,151 W 34th St,New York,NY,(212) 868-3001,"",""
